Ticker,Date,Bloomberg ESG Score,Bloomberg Environmental Pillar,Bloomberg Governance Pillar,Bloomberg Social Pillar,S&P Global ESG Rank,S&P Global Governance & Economic Dimension Rank,S&P Global Environmental Dimension Rank,S&P Global Social Dimension Rank,Month,Year,Price,Credit Risk Indicator,Beta,Alpha,Issuer Default Risk,30 Day Volatility,P/E Ratio,Revenue,Market Cap,Historical Market Cap,EPS,Yahoo Finance ESG Score,Yahoo Finance Environmental Score,Yahoo Finance Social Score,Yahoo Finance Governance Score,Monthly Return,GICS Sector,GICS Industry,GICS Industry Group,GICS Sub-Industry,Lasso Model
F,2020-03-31,4.63,4.48,6.41,5.79,39.0,32.0,42.0,39.0,3,2020,4.83,Crossover,1.4134,-3.0459,HY3,104.786,8.3165,34320.0,19150.6135,19209.1029,-0.5,29.67,10.22,9.23,10.22,-0.3060344827586206,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2020-04-30,4.63,4.48,6.41,5.79,39.0,32.0,42.0,39.0,4,2020,5.09,Crossover,1.2837,-3.4425,HY3,97.223,8.3165,34320.0,20243.1333,19209.1029,-0.5,29.67,10.22,9.23,10.22,0.0538302277432711,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2020-05-31,4.63,4.48,6.41,5.79,39.0,32.0,42.0,39.0,5,2020,5.71,Crossover,1.3104,-3.2168,HY2,56.67,8.3165,34320.0,22708.8981,19209.1029,-0.5,29.67,10.22,9.23,10.22,0.1218074656188605,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2020-06-30,4.63,4.48,6.41,5.79,39.0,32.0,42.0,39.0,6,2020,6.08,Crossover,1.3479,-2.3796,HY3,66.522,8.3165,19371.0,24180.4029,24188.6051,0.28,30.0,10.23,9.54,10.22,0.0647985989492119,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2020-07-31,4.63,4.48,6.41,5.79,39.0,32.0,42.0,39.0,7,2020,6.61,Crossover,1.3588,-2.2795,HY2,39.016,8.3165,19371.0,26297.1513,24188.6051,0.28,30.0,10.23,9.54,10.22,0.0871710526315789,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2020-08-31,4.63,4.48,6.41,5.79,39.0,32.0,42.0,39.0,8,2020,6.82,Crossover,1.346,-2.1514,HY2,29.841,8.3165,19371.0,27132.613,24188.6051,0.28,30.0,10.23,9.54,10.22,0.0317700453857792,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2020-09-30,4.63,4.48,6.41,5.79,39.0,32.0,42.0,39.0,9,2020,6.66,Crossover,1.4305,-2.6944,HY3,33.022,8.3165,37501.0,26496.0707,26496.3262,0.6,30.02,10.26,9.54,10.22,-0.0234604105571847,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2020-10-31,4.63,4.48,6.41,5.79,39.0,32.0,42.0,39.0,10,2020,7.73,Crossover,1.3576,-1.6191,HY1,35.364,8.3165,37501.0,30753.2435,26496.3262,0.6,30.02,10.26,9.54,10.22,0.1606606606606606,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2020-11-30,4.63,4.48,6.41,5.79,45.0,47.0,47.0,32.0,11,2020,9.08,Crossover,1.3767,-1.4424,HY1,42.99,8.3165,37501.0,36124.1204,26496.3262,0.6,30.02,10.26,9.54,10.22,0.1746442432082793,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2020-12-31,5.74,5.38,6.39,5.7,45.0,47.0,47.0,32.0,12,2020,8.79,HY1,1.3371,-1.5261,HY1,31.851,22.103,35952.0,34970.3765,34972.7292,-0.7009,29.7,9.93,9.54,10.22,-0.0319383259911895,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2021-01-31,5.74,5.38,6.39,5.7,45.0,47.0,47.0,32.0,1,2021,10.53,HY1,1.2564,-0.5841,IG10,44.968,26.4784,35952.0,41892.8401,34972.7292,-0.7009,31.47,9.61,9.68,12.18,0.1979522184300342,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2021-02-28,5.74,5.38,6.39,5.7,45.0,47.0,47.0,32.0,2,2021,11.7,HY1,1.2699,-0.1158,IG10,45.567,29.4204,35952.0,46550.7317,34972.7292,-0.7009,31.47,9.61,9.68,12.18,0.1111111111111111,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2021-03-31,5.74,5.38,6.39,5.7,45.0,47.0,47.0,32.0,3,2021,12.25,HY1,1.2376,-0.5868,IG10,44.951,7.9186,36228.0,48739.014,48897.6446,0.82,31.47,9.61,9.68,12.18,0.047008547008547,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2021-04-30,5.74,5.38,6.39,5.7,45.0,47.0,47.0,32.0,4,2021,11.54,HY1,1.1984,-1.0043,IG10,45.168,7.4596,36228.0,46063.5771,48897.6446,0.82,31.18,9.61,9.39,12.18,-0.0579591836734694,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2021-05-31,5.74,5.38,6.39,5.7,45.0,47.0,47.0,32.0,5,2021,14.53,Crossover,1.1687,0.1465,IG9,57.228,9.3924,36228.0,57998.594,48897.6446,0.82,31.18,9.61,9.39,12.18,0.2590987868284229,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2021-06-30,5.74,5.38,6.39,5.7,45.0,47.0,47.0,32.0,6,2021,14.86,HY1,1.1715,0.5436,IG9,49.318,7.5386,26752.0,59315.8367,59362.1989,0.14,31.18,9.61,9.39,12.18,0.0227116311080524,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2021-07-31,5.74,5.38,6.39,5.7,45.0,47.0,47.0,32.0,7,2021,13.95,HY1,1.1667,0.1595,IG9,33.663,7.0769,26752.0,55726.9633,59362.1989,0.14,31.18,9.61,9.39,12.18,-0.0612382234185733,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2021-08-31,5.74,5.38,6.39,5.7,45.0,47.0,47.0,32.0,8,2021,13.03,HY1,1.1497,-0.0636,IG10,33.546,6.6102,26752.0,52051.78,59362.1989,0.14,31.19,9.62,9.39,12.18,-0.0659498207885305,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2021-09-30,5.74,5.38,6.39,5.7,45.0,47.0,47.0,32.0,9,2021,14.16,Crossover,1.0594,0.7731,IG10,32.58,7.9748,35683.0,56565.8638,56586.7797,0.46,31.19,9.62,9.39,12.18,0.0867229470452801,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2021-10-31,5.74,5.38,6.39,5.7,45.0,47.0,47.0,32.0,10,2021,17.08,Crossover,1.1178,1.504,IG9,39.564,9.6193,35683.0,68255.8049,56586.7797,0.46,31.19,9.62,9.39,12.18,0.2062146892655365,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2021-11-30,5.74,5.38,6.39,5.7,55.0,61.0,49.0,55.0,11,2021,19.19,Crossover,1.0929,2.179,IG8,46.793,10.8076,35683.0,76687.8744,56586.7797,0.46,31.19,9.62,9.39,12.18,0.123536299765808,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2021-12-31,5.89,5.51,6.11,6.15,55.0,61.0,49.0,55.0,12,2021,20.77,Crossover,1.0955,2.2174,IG9,45.557,13.0437,37678.0,83001.936,83168.2217,3.0728,31.19,9.62,9.39,12.18,0.082334549244398,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2022-01-31,5.89,5.51,6.11,6.15,55.0,61.0,49.0,55.0,1,2022,20.3,Crossover,1.0757,2.6275,IG10,56.02,12.7486,37678.0,81123.7025,83168.2217,3.0728,29.57,8.96,9.27,11.34,-0.0226287915262397,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2022-02-28,5.89,5.51,6.11,6.15,55.0,61.0,49.0,55.0,2,2022,17.56,Crossover,0.56,5.4101,IG10,53.333,11.0278,37678.0,70314.587,83168.2217,3.0728,29.57,8.96,9.27,11.34,-0.1349753694581281,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2022-03-31,5.89,5.51,6.11,6.15,55.0,61.0,49.0,55.0,3,2022,16.91,Crossover,0.5441,5.0384,HY1,53.203,15.9876,34476.0,67958.2127,67974.2322,-0.78,29.57,8.96,9.27,11.34,-0.037015945330296,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2022-04-30,5.89,5.51,6.11,6.15,55.0,61.0,49.0,55.0,4,2022,14.16,Crossover,0.8628,3.6695,HY2,40.235,13.3876,34476.0,56919.8774,67974.2322,-0.78,29.95,9.35,9.27,11.34,-0.1626256652868125,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2022-05-31,5.89,5.51,6.11,6.15,55.0,61.0,49.0,55.0,5,2022,13.68,Crossover,0.8535,3.1088,HY2,52.971,12.9338,34476.0,54990.3901,67974.2322,-0.78,29.95,9.35,9.27,11.34,-0.0338983050847457,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2022-06-30,5.89,5.51,6.11,6.15,55.0,61.0,49.0,55.0,6,2022,11.13,Crossover,1.0195,2.2379,HY3,50.68,6.9381,40190.0,44739.9884,44745.2436,0.17,29.95,9.35,9.27,11.34,-0.1864035087719298,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2022-07-31,5.89,5.51,6.11,6.15,55.0,61.0,49.0,55.0,7,2022,14.69,Crossover,1.1922,2.7668,HY2,43.766,9.1573,40190.0,59057.2891,44745.2436,0.17,29.95,9.35,9.27,11.34,0.3198562443845461,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2022-08-31,5.89,5.51,6.11,6.15,55.0,61.0,49.0,55.0,8,2022,15.24,Crossover,1.218,3.3697,HY1,45.17,9.5002,40190.0,61268.4198,44745.2436,0.17,,,,,0.0374404356705242,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2022-09-30,5.89,5.51,6.11,6.15,55.0,61.0,49.0,55.0,9,2022,11.2,Crossover,1.3825,2.5613,HY3,52.617,7.969,39392.0,45026.6602,45029.5339,-0.21,,,,,-0.2650918635170604,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2022-10-31,5.89,5.51,6.11,6.15,55.0,61.0,49.0,55.0,10,2022,13.37,Crossover,1.5004,1.9817,HY3,47.544,9.513,39392.0,53754.0061,45029.5339,-0.21,,,,,0.1937500000000001,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2022-11-30,5.89,5.51,6.11,6.15,55.0,61.0,49.0,55.0,11,2022,13.9,Crossover,1.4641,1.7067,HY2,35.104,9.8901,39392.0,55884.868,45029.5339,-0.21,,,,,0.0396409872849663,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2022-12-31,5.89,5.51,6.11,6.15,55.0,61.0,49.0,55.0,12,2022,11.63,Crossover,1.5512,1.8079,HY3,38.823,6.205,39392.0,46758.3464,45029.5339,-0.21,,,,,-0.1633093525179856,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2023-01-31,5.89,5.51,6.11,6.15,55.0,61.0,49.0,55.0,1,2023,13.51,Crossover,1.5883,0.849,HY2,42.397,7.2081,43999.0,54316.8753,46359.295,0.3219,,,,,0.161650902837489,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2023-02-28,5.89,5.51,6.11,6.15,54.0,60.0,58.0,45.0,2,2023,12.07,Crossover,1.622,0.7348,HY3,45.754,6.4398,43999.0,48113.2151,46359.295,0.3219,,,,,-0.1065877128053293,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
F,2023-03-31,5.89,5.51,6.11,6.15,54.0,60.0,58.0,45.0,3,2023,12.6,Crossover,1.6125,0.6089,HY2,39.613,6.7226,43999.0,50225.8914,46359.295,0.3219,,,,,0.0439105219552609,Consumer Discretionary,Automobiles,Automobiles & Components,Automobile Manufacturers,
FANG,2015-01-31,,,,,,,,,1,2015,68.99,,1.4996,3.4688,IG5,52.669,30.6837,,4045.407,,,,,,,,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2015-02-28,,,,,,,,,2,2015,71.21,,1.2544,3.5423,IG5,46.796,31.671,,4194.2748,,,,,,,0.0321785766053051,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2015-03-31,,,,,,,,,3,2015,76.84,,1.1014,4.0397,IG5,29.177,35.3179,144.961,4525.8823,4534.2057,0.1,,,,,0.0790619295042831,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2015-04-30,,,,,,,,,4,2015,82.57,,1.0985,4.1463,IG5,28.386,37.9516,144.961,4872.3926,4534.2057,0.1,,,,,0.0745705361790731,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2015-05-31,,,,,,,,,5,2015,77.81,,1.0145,2.9031,IG4,32.259,35.7638,144.961,4902.7486,4534.2057,0.1,,,,,-0.0576480561947437,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2015-06-30,,,,,,,,,6,2015,75.38,,0.9202,2.6932,IG4,26.403,39.959,144.365,4794.8643,4799.8373,-3.45,,,,,-0.0312299190335433,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2015-07-31,,,,,,,,,7,2015,67.3,,0.8534,2.1581,IG5,37.167,35.6758,144.365,4280.9017,4799.8373,-3.45,,,,,-0.1071902361369063,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2015-08-31,,,,,,,,,8,2015,68.29,,0.8145,2.0719,IG6,45.797,36.2006,144.365,4519.3603,4799.8373,-3.45,,,,,0.0147102526002973,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2015-09-30,,,,,,,,,9,2015,64.6,,0.8763,1.7849,IG6,51.836,38.6077,147.45,4275.16,4306.0056,-2.4,,,,,-0.0540342656318643,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2015-10-31,,,,,,,,,10,2015,73.84,,0.835,1.4169,IG5,40.941,44.1299,147.45,4886.6535,4306.0056,-2.4,,,,,0.1430340557275542,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2015-11-30,,,,,,,,,11,2015,78.02,,0.8595,1.7591,IG3,36.048,46.628,147.45,5204.1683,4306.0056,-2.4,,,,,0.0566088840736727,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2015-12-31,2.12,0.91,6.15,1.2,,,,,12,2015,66.9,,0.9511,1.0851,IG3,47.927,50.7521,154.826,4462.4309,4468.722,-2.8,,,,,-0.1425275570366572,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2016-01-31,2.12,0.91,6.15,1.2,,,,,1,2016,75.55,,0.7159,1.8949,IG3,64.039,57.3142,154.826,5348.7166,4468.722,-2.8,,,,,0.1292974588938713,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2016-02-29,2.12,0.91,6.15,1.2,,,,,2,2016,71.25,,0.5034,0.8473,IG4,61.533,54.0521,154.826,5087.0392,4468.722,-2.8,,,,,-0.0569159497021839,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2016-03-31,2.12,0.91,6.15,1.2,,,,,3,2016,77.18,,0.5878,0.8807,IG4,35.455,80.5301,92.598,5510.4236,5533.6323,-0.46,,,,,0.0832280701754386,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2016-04-30,2.12,0.91,6.15,1.2,,,,,4,2016,86.58,,0.5806,1.1119,IG3,28.403,90.3382,92.598,6207.6635,5533.6323,-0.46,,,,,0.1217932106763408,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2016-05-31,2.12,0.91,6.15,1.2,,,,,5,2016,90.95,,0.5167,0.4721,IG3,27.111,94.8978,92.598,6521.35,5533.6323,-0.46,,,,,0.0504735504735505,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2016-06-30,2.12,0.91,6.15,1.2,,,,,6,2016,91.21,,0.5168,0.4632,IG3,36.67,112.542,111.95,6539.9926,6540.2966,-2.17,,,,,0.0028587135788893,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2016-07-31,2.12,0.91,6.15,1.2,,,,,7,2016,87.79,,0.4422,0.619,IG3,33.895,108.3221,111.95,6778.2357,6540.2966,-2.17,,,,,-0.037495888608705,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2016-08-31,2.12,0.91,6.15,1.2,,,,,8,2016,95.25,,0.3276,1.4782,IG2,26.256,117.5269,111.95,7432.8007,6540.2966,-2.17,,,,,0.0849755097391502,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2016-09-30,2.12,0.91,6.15,1.2,,,,,9,2016,96.54,,0.3278,1.4728,IG2,31.26,101.8483,141.74,7533.4654,7536.5058,-0.03,,,,,0.0135433070866142,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2016-10-31,2.12,0.91,6.15,1.2,,,,,10,2016,91.29,,0.418,1.5612,IG2,47.639,96.3097,141.74,7123.7834,7536.5058,-0.03,,,,,-0.0543816034804226,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2016-11-30,2.12,0.91,6.15,1.2,,,,,11,2016,107.85,,0.6517,2.7939,IG2,48.503,113.7802,141.74,8419.4339,7536.5058,-0.03,,,,,0.181399934275386,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2016-12-31,2.52,1.58,5.73,1.8,,,,,12,2016,101.06,,0.617,2.4001,IG2,46.109,58.6056,141.74,8950.7762,7536.5058,-0.03,,,,,-0.0629578117756142,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2017-01-31,2.52,1.58,5.73,1.8,,,,,1,2017,105.17,,0.7854,1.7822,IG1,26.128,60.989,181.996,9314.7945,9109.946,0.32,,,,,0.040668909558678,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2017-02-28,2.52,1.58,5.73,1.8,,,,,2,2017,100.86,,0.7615,1.1221,IG3,35.076,58.4896,181.996,9091.9174,9109.946,0.32,,,,,-0.040981268422554,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2017-03-31,2.52,1.58,5.73,1.8,,,,,3,2017,103.715,,0.7584,1.1972,IG3,33.932,37.7685,233.556,9349.2783,10177.3153,1.46,,,,,0.0283065635534405,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2017-04-30,2.52,1.58,5.73,1.8,,,,,4,2017,99.84,,0.7499,0.737,IG3,24.937,36.3574,233.556,9797.1039,10177.3153,1.46,,,,,-0.0373620016391071,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2017-05-31,2.52,1.58,5.73,1.8,2.0,17.0,0.0,3.0,5,2017,92.76,,0.7252,0.8142,IG2,32.156,33.7791,233.556,9102.3574,10177.3153,1.46,,,,,-0.0709134615384615,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2017-06-30,2.52,1.58,5.73,1.8,2.0,17.0,0.0,3.0,6,2017,88.81,,0.7289,0.587,IG3,32.735,23.3373,274.119,8714.7477,8714.8256,1.61,,,,,-0.0425830099180681,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2017-07-31,2.52,1.58,5.73,1.8,2.0,17.0,0.0,3.0,7,2017,95.88,,0.7956,1.2944,IG2,24.978,25.1951,274.119,9408.5126,8714.8256,1.61,,,,,0.0796081522351086,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2017-08-31,2.52,1.58,5.73,1.8,2.0,17.0,0.0,3.0,8,2017,90.79,,0.9377,0.6201,IG3,35.087,23.8576,274.119,8909.4951,8714.8256,1.61,,,,,-0.0530871923237379,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2017-09-30,2.52,1.58,5.73,1.8,2.0,17.0,0.0,3.0,9,2017,97.96,,0.8996,1.0685,IG3,21.384,21.3133,274.119,9613.1087,8714.8256,1.61,,,,,0.0789734552263463,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2017-10-31,2.52,1.58,5.73,1.8,2.0,17.0,0.0,3.0,10,2017,107.16,,0.711,1.1526,IG2,18.179,23.3149,309.253,10515.9323,9616.4676,0.74,,,,,0.0939158840342997,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2017-11-30,2.52,1.58,5.73,1.8,2.0,17.0,0.0,3.0,11,2017,109.31,,0.7038,1.1331,IG1,24.71,23.7827,309.253,10730.6348,9616.4676,0.74,,,,,0.0200634565136246,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2017-12-31,3.18,2.26,6.46,2.63,2.0,17.0,0.0,3.0,12,2017,126.25,,0.4422,2.76,IG1,28.447,24.0429,309.253,12393.5838,9616.4676,0.74,,,,,0.1549720977037783,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2018-01-31,3.18,2.26,6.46,2.63,2.0,17.0,0.0,3.0,1,2018,125.5,,0.7564,1.6682,IG1,31.695,23.9,394.911,12319.9585,12393.6202,1.17,,,,,-0.0059405940594059,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2018-02-28,3.18,2.26,6.46,2.63,2.0,17.0,0.0,3.0,2,2018,124.64,,0.7527,1.6811,IG1,42.466,23.7363,394.911,12235.5349,12393.6202,1.17,,,,,-0.0068525896414342,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2018-03-31,3.18,2.26,6.46,2.63,2.0,17.0,0.0,3.0,3,2018,126.52,,0.6247,1.8445,IG1,33.298,21.6273,394.911,12420.0888,12393.6202,1.17,,,,,0.0150834403080872,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2018-04-30,3.18,2.26,6.46,2.63,0.0,15.0,2.0,2.0,4,2018,128.45,,0.6707,1.1994,IG1,40.718,21.9572,445.847,12666.583,12476.2141,1.65,,,,,0.0152545052165664,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2018-05-31,3.18,2.26,6.46,2.63,0.0,15.0,2.0,2.0,5,2018,120.76,,0.6129,0.9487,IG2,38.527,20.6427,445.847,11908.2644,12476.2141,1.65,,,,,-0.0598676527831839,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2018-06-30,3.18,2.26,6.46,2.63,0.0,15.0,2.0,2.0,6,2018,131.57,,0.5765,1.3631,IG2,45.099,19.2639,445.847,12974.2493,12476.2141,1.65,,,,,0.0895163961576679,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2018-07-31,3.18,2.26,6.46,2.63,0.0,15.0,2.0,2.0,7,2018,131.95,,0.7011,1.0093,IG2,29.722,19.3195,480.0,13011.7214,12975.3845,2.22,,,,,0.002888196397355,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2018-08-31,3.18,2.26,6.46,2.63,0.0,15.0,2.0,2.0,8,2018,121.08,,0.5756,0.7873,IG3,45.338,17.728,480.0,11941.084,12975.3845,2.22,,,,,-0.0823796892762409,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2018-09-30,3.18,2.26,6.46,2.63,0.0,15.0,2.0,2.0,9,2018,135.19,,0.5233,1.307,IG3,29.893,18.8526,480.0,13332.6325,12975.3845,2.22,,,,,0.1165345226296663,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2018-10-31,3.18,2.26,6.46,2.63,0.0,15.0,2.0,2.0,10,2018,112.36,,0.9904,0.152,IG4,41.006,15.6689,496.0,11087.0029,13339.679,1.59,,,,,-0.1688734373844219,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2018-11-30,3.18,2.26,6.46,2.63,0.0,15.0,2.0,2.0,11,2018,110.38,,0.8229,-0.363,IG4,45.265,15.3928,496.0,18111.7275,13339.679,1.59,,,,,-0.017621929512282,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2018-12-31,3.33,2.46,7.13,2.29,0.0,15.0,2.0,2.0,12,2018,92.7,,1.0683,-0.7434,IG5,46.631,13.5848,625.833,15210.7006,15228.1485,2.5,,,,,-0.1601739445551729,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2019-01-31,3.33,2.46,7.13,2.29,0.0,15.0,2.0,2.0,1,2019,103.12,,1.1201,-0.6661,IG4,37.322,15.1118,625.833,16920.4687,15228.1485,2.5,,,,,0.1124056094929881,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2019-02-28,3.33,2.46,7.13,2.29,0.0,15.0,2.0,2.0,2,2019,102.93,,1.1571,-0.5078,IG6,32.126,15.084,625.833,16919.7901,15228.1485,2.5,,,,,-0.0018425135764158,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2019-03-31,3.33,2.46,7.13,2.29,0.0,15.0,2.0,2.0,3,2019,101.53,,1.157,-0.7766,IG6,32.415,15.4595,625.833,16689.6559,15228.1485,2.5,,,,,-0.0136014767317594,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2019-04-30,3.33,2.46,7.13,2.29,2.0,16.0,0.0,0.0,4,2019,106.39,,1.1649,-0.2428,IG6,34.6,16.1995,879.0,17513.6219,16713.4261,0.06,,,,,0.0478676253324139,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2019-05-31,3.33,2.46,7.13,2.29,2.0,16.0,0.0,0.0,5,2019,98.06,,1.1567,-0.2093,IG6,41.737,14.9312,879.0,16147.7564,16713.4261,0.06,,,,,-0.0782968324090609,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
FANG,2019-06-30,3.33,2.46,7.13,2.29,2.0,16.0,0.0,0.0,6,2019,108.97,,1.1818,0.0681,IG6,35.725,18.2884,879.0,17944.3302,16713.4261,0.06,,,,,0.111258413216398,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Produc,
